FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID
3007757575,Lasik Laser,Pennsylvania,United States,Devices,2010-04-20,Warning Letter,104271
3007693826,Lasik Plus Vision Center,California,United States,Devices,2010-04-20,Warning Letter,104272
3006561260,Gsk,Pennsylvania,United States,Drugs,2010-04-19,Warning Letter,91206
1824616,Wayne State University Institutional Review Board,Michigan,United States,Devices,2010-04-15,Warning Letter,96105
3008186667,Shreeji Homeo Clinic,-,India,Drugs,2010-04-13,Warning Letter,95710
3008259843,Super Body Care,Washington,United States,Drugs,2010-04-13,Warning Letter,101465
1048698,"Hospira, Inc.",North Carolina,United States,Drugs,2010-04-12,Warning Letter,99786
3013319212,ICU Medical Inc,Illinois,United States,Drugs,2010-04-12,Warning Letter,99786
1021343,"Hospira, Inc.",North Carolina,United States,Drugs,2010-04-12,Warning Letter,99787
3013319212,ICU Medical Inc,Illinois,United States,Drugs,2010-04-12,Warning Letter,99787
3008088448,Acupuncture & Alternative Health Care Inc.,Florida,United States,Drugs,2010-04-12,Warning Letter,100106
3004541008,"J & F International, Inc.",Virginia,United States,Drugs,2010-04-09,Warning Letter,74925
1211022,"Pfizer, Inc.",Connecticut,United States,Drugs,2010-04-09,Warning Letter,92384
1000519407,"Bryant Ranch Prepack, Inc.",California,United States,Drugs,2010-04-08,Warning Letter,72525
3006706499,Shamrock Medical Solutions Group LLC,Massachusetts,United States,Drugs,2010-04-08,Warning Letter,80964
3002808188,"Storz Medical, AG",-,Switzerland,Devices,2010-04-08,Warning Letter,93424
3004215358,"Targeted Medical Pharma, Inc. dba Physician Therapeutics",California,United States,Drugs,2010-04-08,Warning Letter,98246
1771443,Children's Hospital Colorado,Colorado,United States,Biologics,2010-04-08,Warning Letter,99905
1071670,Wake Forest Baptist Health- Blood Bank Hospital,North Carolina,United States,Devices,2010-04-07,Warning Letter,98305
3007999787,Pure Med Spa,Georgia,United States,Drugs,2010-04-06,Warning Letter,85904
3007999786,"All About You Medspa, Llc",Indiana,United States,Drugs,2010-04-05,Warning Letter,85826
3007994058,Innovative Directions in Health,Minnesota,United States,Drugs,2010-04-05,Warning Letter,85846
3006990562,Medical Cosmetic Enhancements,Maryland,United States,Drugs,2010-04-05,Warning Letter,85847
3006605838,Spa 35,Idaho,United States,Drugs,2010-04-05,Warning Letter,85848
3007992465,Monarch Medspa,Pennsylvania,United States,Drugs,2010-04-05,Warning Letter,85905
3008001974,Zipmed Mesoone,-,Brazil,Drugs,2010-04-05,Warning Letter,88584
3007502863,"Deitz, M.D., Robert",California,United States,Drugs,2010-04-01,Warning Letter,89464
3003942387,Endometriosis & Reproductive Surgery Specialists P.L.L.C.,Arizona,United States,Biologics,2010-03-29,Warning Letter,97605
3002906944,Apotex Inc.,-,Canada,Drugs,2010-03-29,Warning Letter,101627
3008231102,Slate Pharmaceuticals,North Carolina,United States,Drugs,2010-03-26,Warning Letter,98765
3002806390,Fareva Pau,-,France,Drugs,2010-03-26,Warning Letter,102606
3002900388,"3CPM Company., INC.- EndoSure, Inc.",Maryland,United States,Devices,2010-03-25,Warning Letter,89144
1037955,"Dornier Medtech America, Inc.",Georgia,United States,Devices,2010-03-23,Warning Letter,87984
3009325614,Salix Pharmaceuticals Inc,North Carolina,United States,Drugs,2010-03-19,Warning Letter,97526
3007030913,"Paragon DX, LLC",North Carolina,United States,Devices,2010-03-18,Warning Letter,96085
1931439,Vulcon Technologies Inc,Missouri,United States,Devices,2010-03-17,Warning Letter,81184
3002998632,Orthotic & Prosthetic Lab Inc,Missouri,United States,Devices,2010-03-17,Warning Letter,82385
1000523890,KHL Inc,Washington,United States,Devices,2010-03-17,Warning Letter,82405
1823996,"James P. Johnston, CO, dba Midwest Ocular Prosthetics",Indiana,United States,Devices,2010-03-17,Warning Letter,82424
3005494827,"Tinnitus Control, Inc.",New York,United States,Devices,2010-03-17,Warning Letter,82444
3003868371,"Sant P. Chawla, MD",California,United States,Drugs,2010-03-17,Warning Letter,94204
3000207081,Konec Inc.,Arizona,United States,Drugs,2010-03-16,Warning Letter,73603
3005658103,"Glenmark Pharmaceuticals Inc., USA",New Jersey,United States,Drugs,2010-03-16,Warning Letter,73604
3007829758,"Healthy Body Forero, Inc.",Puerto Rico,United States,Drugs,2010-03-15,Warning Letter,89164
3003662624,Advanced Sterilization Products,California,United States,Devices,2010-03-12,Warning Letter,82084
3005473391,"EndoGastric Solutions, Inc.",Washington,United States,Devices,2010-03-12,Warning Letter,87145
1417592,"MEDLINE INDUSTRIES, LP - Northfield",Illinois,United States,Devices,2010-03-12,Warning Letter,92224
3005028741,BTL Industries Limited Bulgaria,-,Bulgaria,Devices,2010-03-12,Warning Letter,93584
3007703546,Btl Industries Inc,New Jersey,United States,Devices,2010-03-12,Warning Letter,93584
3006976359,"Btl Industries, Inc",Massachusetts,United States,Devices,2010-03-12,Warning Letter,93584
3002807616,"Medispec, Ltd.",-,Israel,Devices,2010-03-12,Warning Letter,93664
1000136413,Medispec Ltd,Maryland,United States,Devices,2010-03-12,Warning Letter,93664
3007688516,"Charles Toledo, MD",North Carolina,United States,Biologics,2010-03-11,Warning Letter,95325
3004585612,Talisman Limited,Virginia,United States,Devices,2010-03-11,Warning Letter,98966
3007291683,"Clearwater Products, LLC",Georgia,United States,Devices,2010-03-10,Warning Letter,85226
3003434767,Bausch & Lomb Incorporated,California,United States,Drugs,2010-03-10,Warning Letter,92144
3006789341,"Lin, Henry MD",New Mexico,United States,Drugs,2010-03-08,Warning Letter,95226
3003590807,Otologics LLC,Colorado,United States,Devices,2010-03-05,Warning Letter,89844
3007772984,"Miguelangelo J. Perez-Cruet, M.D., M.S.",Michigan,United States,Devices,2010-03-02,Warning Letter,90484
2015691,"Edwards Lifesciences, LLC",California,United States,Devices,2010-03-01,Warning Letter,87305
2127022,Padagis US LLC,Minnesota,United States,Drugs,2010-03-01,Warning Letter,93745
1221806,"Guidewire Technologies, Inc.",New Hampshire,United States,Devices,2010-02-26,Warning Letter,97045
3007738819,OLYMPUS TERUMO BIOMATERIALS CORP. MISHIMA FACTORY,-,Japan,Devices,2010-02-25,Warning Letter,94365
3007999086,"Unisource, Inc.",Colorado,United States,Drugs,2010-02-24,Warning Letter,85629
3004912730,Centrix Pharmaceutical Inc,Alabama,United States,Drugs,2010-02-24,Warning Letter,95546
3002687218,"Mueller Water Conditioning, Inc",Texas,United States,Devices,2010-02-24,Warning Letter,96505
2246504,Tri-Med Laboratories Inc,New Jersey,United States,Drugs,2010-02-23,Warning Letter,82965
3006453991,Karl Storz GMBH & Co KG   (KSVEM),-,Germany,Devices,2010-02-23,Warning Letter,92104
3008139431,Arnold's Service Company Inc,Kentucky,United States,Devices,2010-02-23,Warning Letter,93064
3003007759,"Health-Mor, Inc",Ohio,United States,Devices,2010-02-23,Warning Letter,94646
3006810554,"Rx Development Resources, LLC",Florida,United States,Drugs,2010-02-18,Warning Letter,80944
2211563,"Actavis Elizabeth LLC, A Company of Teva",New Jersey,United States,Drugs,2010-02-18,Warning Letter,83426
3004421212,"Vertical Pharmaceuticals, LLC",New Jersey,United States,Drugs,2010-02-18,Warning Letter,85625
3003165031,"Wally's Natural Products, Inc.",California,United States,Devices,2010-02-17,Warning Letter,81784
3011458596,Harmony Cone,Georgia,United States,Devices,2010-02-17,Warning Letter,86644
3005097406,"White Egret, Inc.",Utah,United States,Devices,2010-02-17,Warning Letter,86664
3008029761,Home Remedies Solutions,Texas,United States,Devices,2010-02-17,Warning Letter,90105
3007923754,"Bobalee Originals, Manufacturing",Utah,United States,Devices,2010-02-17,Warning Letter,90106
3001036460,Amasha,New Mexico,United States,Devices,2010-02-17,Warning Letter,90107
3007924304,"A.J.'s Candles, Inc",Georgia,United States,Devices,2010-02-17,Warning Letter,90108
3007923225,"International Ear Candle, LLC",North Carolina,United States,Devices,2010-02-17,Warning Letter,90109
3007923019,Wholistic Health Solutions,Tennessee,United States,Devices,2010-02-17,Warning Letter,90110
3007924308,"Health, Wealth, & Happiness",Florida,United States,Devices,2010-02-17,Warning Letter,90111
3007923093,"Herbs, Heirlooms and Homebrew, too",Indiana,United States,Devices,2010-02-17,Warning Letter,90112
3007923052,Indian Mountain Center,Massachusetts,United States,Devices,2010-02-17,Warning Letter,90113
3007923196,King Cone International,California,United States,Devices,2010-02-17,Warning Letter,90114
3008029782,Brennan And Mccoy,California,United States,Devices,2010-02-17,Warning Letter,90115
3007923119,Body Tools,California,United States,Devices,2010-02-17,Warning Letter,90116
3003623387,Nature'S Gift Inc,Tennessee,United States,Drugs,2010-02-16,Warning Letter,83564
1000121678,Biological Controls,New Jersey,United States,Devices,2010-02-16,Warning Letter,94566
3007584717,"Helen K. Wu, M.D.",Massachusetts,United States,Devices,2010-02-12,Warning Letter,81424
3006004807,Lasik Vision Institute,Massachusetts,United States,Devices,2010-02-12,Warning Letter,81428
3007692135,LASIK Vision Institute LLC,Ohio,United States,Devices,2010-02-12,Warning Letter,89784
1000122789,LCA Vision Inc/Lasik Plus Vision Center,Ohio,United States,Devices,2010-02-12,Warning Letter,89785
3001829070,"Breckenridge Pharmaceutical, Inc.",Florida,United States,Drugs,2010-02-09,Warning Letter,85605
1030589,"Poly Pharmaceuticals, Inc",Alabama,United States,Drugs,2010-02-08,Warning Letter,85589
1020025,"Edwards Pharmaceuticals, Inc",Pennsylvania,United States,Drugs,2010-02-08,Warning Letter,85627
3002921361,Jaymac Pharmaceuticals L.L.C.,Louisiana,United States,Drugs,2010-02-08,Warning Letter,85628
3007457368,Magna Pharmaceuticals Inc,Kentucky,United States,Drugs,2010-02-08,Warning Letter,85630
3004525072,"Lilly del Caribe, Inc.",Puerto Rico,United States,Drugs,2010-02-05,Warning Letter,79564
3005516847,"Deston Therapeutics, Llc",North Carolina,United States,Drugs,2010-02-05,Warning Letter,85624
2112020,Zoll Medical Corporation,Wisconsin,United States,Devices,2010-02-05,Warning Letter,86029
3003104863,"Kirk Pharmaceuticals, LLC",Florida,United States,Drugs,2010-02-04,Warning Letter,77747
3007315690,"Punjwani Sohail S., MD",Florida,United States,Drugs,2010-02-04,Warning Letter,87144
3007384323,"Timothy Summers, MD",Mississippi,United States,Drugs,2010-02-04,Warning Letter,91185
3004201180,Portal Pharmaceutical,Puerto Rico,United States,Drugs,2010-02-03,Warning Letter,85631
3007199852,Applied Ozone Systems,California,United States,Devices,2010-01-29,Seizure,82704
3000207178,"Nasr,Samya M.D.",Michigan,United States,Drugs,2010-01-28,Warning Letter,88824
3003657863,Xi'an Libang Pharmaceutical Co Ltd. API Plant,-,China,Drugs,2010-01-28,Warning Letter,93624
3003855297,"Alcor Scientific, Inc.",Rhode Island,United States,Devices,2010-01-27,Warning Letter,92765
3003926629,Viera Fertility Center,Florida,United States,Biologics,2010-01-26,Warning Letter,89644
3005524110,"Digital Radiology Center, Inc.",Florida,United States,Devices,2010-01-22,Warning Letter,92024
3002616416,"Cardiovascular Diagnostic Image, Inc.",Florida,United States,Devices,2010-01-22,Warning Letter,92044
3002715502,"Cayman Chemical Company, Inc.",Michigan,United States,Drugs,2010-01-19,Warning Letter,88544
3006197597,Crown Health Care Laundry Services Inc,Alabama,United States,Devices,2010-01-19,Warning Letter,91544
3002806503,Baxalta Belgium Manufacturing SA,-,Belgium,Biologics,2010-01-15,Warning Letter,88024
3004198411,Cybernet Medical Corp.,Michigan,United States,Devices,2010-01-15,Warning Letter,91264
3004813394,"Sunrise Pharmaceutical, Inc.",New Jersey,United States,Drugs,2010-01-14,Warning Letter,77504
3007158407,"Premium Dental, LLC",New Jersey,United States,Devices,2010-01-14,Warning Letter,81864
3007286416,Holistic Healing Devices,Wisconsin,United States,Devices,2010-01-11,Warning Letter,46758
3006168886,Munroe Regional Medical Center Clinical Laboratory,Florida,United States,Devices,2010-01-11,Warning Letter,85364
1120141,Providence Hospital Institutional Review Board,District of Columbia,United States,Devices,2010-01-06,Warning Letter,86724
2131125,"Sybaritic, Inc",Minnesota,United States,Devices,2010-01-05,Injunction,116
1831949,"Apothecary Products, Inc.",Michigan,United States,Devices,2010-01-05,Warning Letter,83164
3005168196,Penumbra Inc.,California,United States,Devices,2009-12-31,Warning Letter,87724
3003102590,Branan Medical Corporation,California,United States,Devices,2009-12-30,Warning Letter,83885
2244894,EMD Millipore Corporation,Massachusetts,United States,Devices,2009-12-30,Warning Letter,85025
3005918179,Crothall Healthcare Inc,Pennsylvania,United States,Devices,2009-12-29,Warning Letter,77224
3005627448,Steripac,Alabama,United States,Devices,2009-12-29,Warning Letter,77224
1000126561,"Micro Current Technology, Inc.",Washington,United States,Devices,2009-12-24,Warning Letter,77704
3007838495,Genetics & IVF Institute IRB,Virginia,United States,Devices,2009-12-23,Warning Letter,79844
3006788678,Arteriocyte Medical Systems Inc,Massachusetts,United States,Biologics,2009-12-23,Warning Letter,82044
1483596,Balchem Corporation,Illinois,United States,Drugs,2009-12-22,Warning Letter,70123
3002843564,"MegaLabs USA, LLC",Florida,United States,Devices,2009-12-21,Warning Letter,69524
3001236657,"Ohm Laboratories, Inc.",New York,United States,Drugs,2009-12-21,Warning Letter,76304
3007581747,Florida Atlantic University IRB,Florida,United States,Devices,2009-12-17,Warning Letter,79924
3003259341,ReliantHeart Inc.,Texas,United States,Devices,2009-12-15,Warning Letter,86444
1173808,Sibley Memorial Hospital,District of Columbia,United States,Biologics,2009-12-15,Warning Letter,88104
2027158,"Teva Parenteral Medicines, Inc.",California,United States,Drugs,2009-12-11,Warning Letter,75966
3004018643,Heartsine Technologies Inc,Pennsylvania,United States,Devices,2009-12-10,Warning Letter,74945
3000254565,"Interacoustics A/S, Assens",-,Denmark,Devices,2009-12-10,Warning Letter,81004
3006394049,M W Laboratories Inc,Georgia,United States,Drugs,2009-12-09,Warning Letter,47979
1811757,Freeman Enterprise LLC,Michigan,United States,Devices,2009-12-09,Warning Letter,78264
3008022018,Www.sharco.tv / Mike Lyons,-,Cyprus,Biologics,2009-12-07,Warning Letter,87424
3007503212,John A Ward M D,Alabama,United States,Drugs,2009-12-03,Warning Letter,85584
2182979,PMT Corporation,Minnesota,United States,Devices,2009-12-03,Warning Letter,86565
3004138549,"Z-Medica, LLC. (fully owned subsidiary Teleflex)",Connecticut,United States,Devices,2009-12-03,Warning Letter,86805
3007925670,www.secretsofbetterhealth.com dba My Cosmetic Company,-,Australia,Drugs,2009-12-01,Warning Letter,83705
3003517954,"Tetracore, Inc.",Maryland,United States,Devices,2009-12-01,Warning Letter,86204
3007963677,Aregenius Worldwide LLC,Massachusetts,United States,Drugs,2009-11-30,Warning Letter,84687
3007966441,www.bestswinefluvaccine.com,-,Romania,Biologics,2009-11-30,Warning Letter,84784
1640745,"GDMI, Inc",Texas,United States,Drugs,2009-11-27,Warning Letter,72685
3003494567,ICON PLC,Pennsylvania,United States,Drugs,2009-11-27,Warning Letter,82325
3007353014,Dr. Thomas Gazda,Arizona,United States,Drugs,2009-11-24,Warning Letter,81885
3007503229,Craig M Buettner MD,Alabama,United States,Drugs,2009-11-24,Warning Letter,84689
2921,"Huaiyin Medical Instruments Co., Ltd.",-,China,Devices,2009-11-20,Warning Letter,76344
1177786,Centra Health Inc IRB,Virginia,United States,Devices,2009-11-20,Warning Letter,80585
3003225702,Microsulis Medical Ltd.,-,United Kingdom,Devices,2009-11-20,Warning Letter,81024
3007949181,Andrey Petroff,-,Russia,Drugs,2009-11-18,Warning Letter,84127
3007949430,Forrest Media Incorporated,-,Cayman Islands,Drugs,2009-11-18,Warning Letter,84148
3007950209,Med Light Ltd,-,Belize,Drugs,2009-11-18,Warning Letter,84151
3007948965,Sinan Akyuz,-,Turkey,Drugs,2009-11-17,Warning Letter,83544
3007950272,Xanos Holdings Inc,-,Gibraltar,Drugs,2009-11-17,Warning Letter,84004
3007948973,Ric Deleon,-,Philippines,Drugs,2009-11-17,Warning Letter,84124
3007949486,onlinepharmacyy.com@proxy.dreamhost.com,California,United States,Drugs,2009-11-17,Warning Letter,84125
3007949167,Chen-Yu Ou,Louisiana,United States,Drugs,2009-11-17,Warning Letter,84126
3007949507,tvforever,North Carolina,United States,Drugs,2009-11-17,Warning Letter,84128
3007949263,William Wynne,North Carolina,United States,Drugs,2009-11-17,Warning Letter,84129
3007950258,New Horizons LTD,-,-,Drugs,2009-11-17,Warning Letter,84144
3007949505,Eugen Lefter,-,Moldova,Drugs,2009-11-17,Warning Letter,84145
3007949340,Randek l-warez,-,Russia,Drugs,2009-11-17,Warning Letter,84146
3007950206,"Krest Holdings, Panama S.A.",-,Panama,Drugs,2009-11-17,Warning Letter,84150
3007950265,Orion Star & Associates Inc.,-,-,Drugs,2009-11-17,Warning Letter,84154
3007963453,Pro West Marketing Ltd.,-,British Virgin Islands,Drugs,2009-11-17,Warning Letter,84155
3007950215,"BUZZ, LLC",Texas,United States,Drugs,2009-11-17,Warning Letter,84156
3007950219,"Hunter, D",-,South Africa,Drugs,2009-11-17,Warning Letter,84157
3007950257,"Mendez, Dr Antonio",-,India,Drugs,2009-11-17,Warning Letter,84158
3007949023,Lorna Hillier,-,Australia,Drugs,2009-11-17,Warning Letter,84164
3007950212,"akyuz, sinan",-,Turkey,Drugs,2009-11-17,Warning Letter,84424
3007969419,"Chris Walsh, c/o Dynadot Privacy",California,United States,Drugs,2009-11-17,Warning Letter,84545
3007422168,"Zyber Pharmaceuticals, Inc",Louisiana,United States,Drugs,2009-11-13,Warning Letter,71123
3007566601,Allegis Pharmaceutical LLC,Mississippi,United States,Drugs,2009-11-13,Warning Letter,71143
3006389494,"Chiesi USA, Inc.",North Carolina,United States,Drugs,2009-11-13,Warning Letter,71145
3004378614,Victory Pharma Inc,California,United States,Drugs,2009-11-13,Warning Letter,71146
3008163531,"Exeltis USA, Inc.",New Jersey,United States,Drugs,2009-11-13,Warning Letter,71148
3007925831,Accentia BioPharmaceuticals,Florida,United States,Drugs,2009-11-13,Warning Letter,71149
3005966786,"Larken Laboratories, Inc.",Mississippi,United States,Drugs,2009-11-13,Warning Letter,71163
3005966693,"WraSer Pharmaceuticals, LLC",Mississippi,United States,Drugs,2009-11-13,Warning Letter,71164
3008740393,Tiber Pharmaceuticals LLC,Georgia,United States,Drugs,2009-11-13,Warning Letter,71183
3003140045,"Genetics & IVF Institute, Inc.",Virginia,United States,Devices,2009-11-10,Warning Letter,76744
3003988575,"Arnold Tuber Industries, LLC",New York,United States,Devices,2009-11-10,Warning Letter,77085
3007468394,Teneo IRB,Oklahoma,United States,Biologics,2009-11-10,Warning Letter,79064
3004709970,Provident Pharmaceuticals Llc,Colorado,United States,Drugs,2009-11-09,Warning Letter,77225
3007276126,"Anthony V Dallas, Jr, MD",Tennessee,United States,Drugs,2009-11-09,Warning Letter,80264
2182208,Medtronic Inc.,Minnesota,United States,Devices,2009-11-09,Warning Letter,83764
3023294,D.N.A. LAB INC.,Washington,United States,Drugs,2009-11-06,Warning Letter,47120
3009413786,"Eisai, Inc.",New Jersey,United States,Drugs,2009-11-06,Warning Letter,78105
3008159616,Sorin CRM SAS,-,France,Devices,2009-11-06,Warning Letter,81984
3004416862,"Shire Pharmaceuticals, LLC",Pennsylvania,United States,Drugs,2009-11-05,Warning Letter,78265
3007906682,Silver Soft for Skin,Utah,United States,Drugs,2009-11-04,Warning Letter,82144
1050138,"Gibson Laboratories, LLC",Kentucky,United States,Devices,2009-11-03,Warning Letter,82745
3007671051,"Daniel A. Potter, M.D.",California,United States,Devices,2009-11-02,Warning Letter,77585
3006330599,Lasik Plus Houston,Texas,United States,Devices,2009-10-30,Warning Letter,81425
3007749366,LasikPlus Vision Center,Texas,United States,Devices,2009-10-30,Warning Letter,81426
3006002540,LCA Vision Inc,Kentucky,United States,Devices,2009-10-30,Warning Letter,81427
3005645734,Tlc Eye Care - Lansing,Michigan,United States,Devices,2009-10-30,Warning Letter,81444
1523399,The Procter & Gamble Co.,Ohio,United States,Drugs,2009-10-29,Warning Letter,64244
1000165971,MicroPort CRM S.r.l.,-,Italy,Devices,2009-10-29,Warning Letter,81564
1824226,"King Systems Corp. dba Ambu, Inc.",Indiana,United States,Devices,2009-10-26,Warning Letter,70883
3006946854,Thermography and Breast Health Center of Idaho,Idaho,United States,Devices,2009-10-26,Warning Letter,72584
3007410953,"Charles R. McKay, MD",California,United States,Drugs,2009-10-23,Warning Letter,72024
3002808164,Zach System S.A.,-,France,Drugs,2009-10-23,Warning Letter,82024
3004553437,"Endotec, Inc.",California,United States,Devices,2009-10-22,Warning Letter,75024
3007577172,MI Hope Inc. dba Center for Complex Infectious Diseases IRB,California,United States,Drugs,2009-10-19,Warning Letter,77604
3003851100,Genus Lifesciences Inc.,Pennsylvania,United States,Drugs,2009-10-13,Warning Letter,72043
3005658103,"Glenmark Pharmaceuticals Inc., USA",New Jersey,United States,Drugs,2009-10-13,Warning Letter,72063
3005890568,Cerovene Inc.,New York,United States,Drugs,2009-10-13,Warning Letter,72223
3006193930,"DAVA Pharmaceuticals, Inc.",New Jersey,United States,Drugs,2009-10-13,Warning Letter,72243
1000513707,"Dynamic Surgery, Inc.",Rhode Island,United States,Devices,2009-10-13,Warning Letter,79446
3004726911,"G3 Medical, Inc. dba G3 Packaging",North Carolina,United States,Devices,2009-10-13,Warning Letter,80284
1000510831,Smith County Memorial Hospital,Kansas,United States,Devices,2009-10-13,Warning Letter,82804
1218950,"Philips North  America, LLC",Massachusetts,United States,Devices,2009-10-09,Warning Letter,63483
3007646544,Lasik Vision Institute,Wisconsin,United States,Devices,2009-10-09,Warning Letter,79165
3007630430,The Lasik Vision Institute,Indiana,United States,Devices,2009-10-09,Warning Letter,79166
3007630422,LasikPlus Vision Center,Indiana,United States,Devices,2009-10-09,Warning Letter,79167
3007692557,Laser Eye Care of California,California,United States,Devices,2009-10-09,Warning Letter,79168
3003324550,Lasik Vision Institute,Florida,United States,Devices,2009-10-09,Warning Letter,79169
3007678698,LCA Vision Inc.,Maryland,United States,Devices,2009-10-09,Warning Letter,79170
3007624990,"LCA Vision, Inc",Minnesota,United States,Devices,2009-10-09,Warning Letter,79171
3007625186,LCA Vision Inc.,Minnesota,United States,Devices,2009-10-09,Warning Letter,79172
3007743685,LasikPlus Vision Center,Colorado,United States,Devices,2009-10-09,Warning Letter,79173
3007603809,TLC Laser Eye Centers,Maryland,United States,Devices,2009-10-09,Warning Letter,79174
3007694927,LasikPlus,Kentucky,United States,Devices,2009-10-09,Warning Letter,79175
3007696121,TLC Laser Eye Centers,Maryland,United States,Devices,2009-10-09,Warning Letter,79176
3007753470,TLC Laser Eye Center,Virginia,United States,Devices,2009-10-09,Warning Letter,79177
3007726866,Lasik Vision Institute,Arizona,United States,Devices,2009-10-09,Warning Letter,79178
3007732533,Lasik Plus,Illinois,United States,Devices,2009-10-09,Warning Letter,79179
3007757584,TLC Laser Eye Center d/b/a/ TLC Pittsburgh,Pennsylvania,United States,Devices,2009-10-09,Warning Letter,79180
3007721597,LasikPlus Vision Center,North Carolina,United States,Devices,2009-10-09,Warning Letter,79181
3007816289,Energy Miracle Enterprises,Connecticut,United States,Devices,2009-10-08,Warning Letter,75884
1000208638,"Gregory Pharmaceutical Holdings, Inc.",Tennessee,United States,Drugs,2009-10-08,Warning Letter,76024
3007868439,www.novalistintegra.com,-,Canada,Biologics,2009-10-08,Warning Letter,78064
1828464,"Symmetry Medical USA, Inc",Indiana,United States,Devices,2009-10-07,Warning Letter,71063
3007208013,"Symmetry Surgical, Inc.",Tennessee,United States,Devices,2009-10-07,Warning Letter,71063
1221765,"Multi-Med, Inc.",New Hampshire,United States,Devices,2009-10-07,Warning Letter,79184
3006489197,"Washington Homeopathic Products, Inc.",West Virginia,United States,Biologics,2009-10-06,Warning Letter,78944
1000220451,"BRI Institutional Review Board, Inc.",Texas,United States,Drugs,2009-10-05,Warning Letter,70824
3000178022,Phoenix Bio-Tech Corporation,-,Canada,Devices,2009-10-05,Warning Letter,76804
3004468271,Medibo N.V.,-,Belgium,Devices,2009-10-02,Warning Letter,69823
3004620982,"Phoenix Medical Devices, LLC",California,United States,Devices,2009-09-29,Warning Letter,65923
3000300238,Weartech International Inc,California,United States,Devices,2009-09-29,Warning Letter,74143
3001545640,"Drugs Are Us, Inc., dba Hopewell Pharmacy",New Jersey,United States,Drugs,2009-09-28,Warning Letter,67684
3007512158,"Platinum Strategies, Inc.",Indiana,United States,Drugs,2009-09-23,Warning Letter,69063
3004750704,AMO Uppsala AB,-,Sweden,Devices,2009-09-18,Warning Letter,68104
1283402,"John M. Kirkwood, MD",Pennsylvania,United States,Biologics,2009-09-15,Warning Letter,70263
3007210540,Bioniche Pharma Group,Illinois,United States,Drugs,2009-09-14,Warning Letter,70843
3007820942,Viraban,Louisiana,United States,Drugs,2009-09-14,Warning Letter,75564
3007821731,"SKW Ventures, LLC",California,United States,Drugs,2009-09-14,Warning Letter,75664
1000113219,Neubauer Hyperbaric Neurologic Center Inc,Florida,United States,Devices,2009-09-11,Warning Letter,62886
2381321,Luv N' Care Ltd,Louisiana,United States,Devices,2009-09-11,Warning Letter,70124
3007753771,"NETPRODUCTSTORE INC, DBA Afton Communications",California,United States,Devices,2009-09-11,Warning Letter,73083
2648727,"Customed, Inc",Puerto Rico,United States,Devices,2009-09-11,Warning Letter,74243
1417572,Baxter Healthcare Corporation,Illinois,United States,Biologics,2009-09-10,Warning Letter,59962
1940465,"Consolidated Chemical, Inc",Missouri,United States,Drugs,2009-09-08,Injunction,72
3006788920,"Pressure Tech, Inc.",New York,United States,Devices,2009-09-04,Warning Letter,64683
3002807035,Gambro Dialysatoren GmbH,-,Germany,Devices,2009-09-04,Warning Letter,74544
3004058712,Pantheon Research,California,United States,Devices,2009-09-03,Warning Letter,68043
3005893178,"Therasage, LLC.",Texas,United States,Devices,2009-08-31,Warning Letter,54002
1520020,Marlen Manufacturing & Development Co.,Ohio,United States,Devices,2009-08-28,Warning Letter,74844
3006803588,"Folsom Metal Products, Inc.",Alabama,United States,Devices,2009-08-27,Warning Letter,58382
1270493,"Cooley Dickinson Hospital, Bb",Massachusetts,United States,Biologics,2009-08-26,Warning Letter,72083
3001329238,Evenflo Co Inc,Ohio,United States,Devices,2009-08-25,Warning Letter,61443
3006489197,"Washington Homeopathic Products, Inc.",West Virginia,United States,Drugs,2009-08-25,Warning Letter,61546
3004744235,TIB MOLBIOL SYNTHESELABOR GMBH,-,Germany,Devices,2009-08-25,Warning Letter,72003
3002808125,"Sumitomo Chemical Co., Ltd.",-,Japan,Drugs,2009-08-24,Warning Letter,78184
1019058,GCP Laboratories,Mississippi,United States,Drugs,2009-08-21,Warning Letter,57183
2425128,Pedinol Pharmacal Inc,New York,United States,Drugs,2009-08-20,Warning Letter,54642
3005897288,Marketview Research,New Jersey,United States,Drugs,2009-08-18,Warning Letter,54662
3007483014,Mekt Llc,Florida,United States,Drugs,2009-08-18,Warning Letter,54662
1000149897,"Meditrend, Inc. DBA Progena Professional Formulations",New Mexico,United States,Drugs,2009-08-18,Warning Letter,58083
1023013,"Dee Cee Laboratories, Inc",Tennessee,United States,Drugs,2009-08-18,Warning Letter,58084
3005868234,Geromatrix Nutraceutical Corporation,Florida,United States,Drugs,2009-08-18,Warning Letter,67003
1000115743,"Core Products International, Inc.",Wisconsin,United States,Drugs,2009-08-18,Warning Letter,67043
3007670366,BioCentric Labs Inc,Colorado,United States,Drugs,2009-08-18,Warning Letter,67045
3007670350,Progressive Emu Inc,Alabama,United States,Drugs,2009-08-18,Warning Letter,67046
1000118068,"Galderma Laboratories, L.P.",Texas,United States,Drugs,2009-08-18,Warning Letter,68363
1036365,"Hill Dermaceuticals, Inc.",Florida,United States,Drugs,2009-08-18,Warning Letter,69923
3007513199,"Continuum Health Partners , Inc.",New York,United States,Biologics,2009-08-17,Warning Letter,68512
